imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt3500478,Love's Coming,2014,2014-02-27,Romance,109,Thailand,Thai,Naphat Chaithiangthum,,,6.6,319,,,,,3.0,
tt3500528,Khid thueng withaya,2014,2014-03-20,"Comedy, Drama, Romance",110,Thailand,Thai,Nithiwat Tharatorn,"Sopana Chaowwiwatkul, Supalerk Ningsanond",GTH,7.8,2074,,,$ 3552352,,14.0,3.0
tt3500544,Sognando il Nord,2015,2015-03-06,Comedy,104,Spain,"Spanish, German",Nacho G. Velilla,"Oriol Capel, David S. Olivas",Producciones Aparte,5.8,4495,,,$ 11438207,,6.0,7.0
tt3500724,Kids vs Monsters,2015,2021,"Comedy, Fantasy, Horror",101,USA,English,Sultan Saeed Al Darmaki,Sarah Daly,Dark Dunes Productions,3.1,112,$ 7600000,,,,1.0,3.0
tt3500792,Sto spiti,2014,2014-09-04,Drama,103,"Germany, Greece","Georgian, Greek",Athanasios Karanikolas,"Athanasios Karanikolas, Athanasios Karanikolas",Das Kleine Fernsehspiel (ZDF),6.4,170,,,,,2.0,12.0
tt3501112,Security,2017,2017-03-04,"Action, Crime, Thriller",88,USA,English,Alain Desrochers,"Tony Mosher, John Sullivan",Millennium Films,5.7,15386,$ 15000000,,$ 776522,,108.0,42.0
tt3501416,Amsal,2015,2015-07-22,"Action, Drama, Thriller",140,South Korea,"Korean, English, Japanese, Cantonese, Mandarin, French, Korean Sign Language",Dong-hoon Choi,"Dong-hoon Choi, Ki-cheol Lee",Caper Film,7.3,5673,,$ 1904682,$ 96119773,64.0,24.0,40.0
tt3501492,Rz-9,2015,2015-04-16,"Action, Sci-Fi",90,USA,English,Iain Carson,"Iain Carson, David Rhoades",,2.5,585,,,,,11.0,7.0
tt3501590,Ithaca,2015,2016-09-09,"Drama, War",96,USA,English,Meg Ryan,"Erik Jendresen, William Saroyan",Co-Op Entertainment,5.5,2426,$ 5000000,,,36.0,27.0,13.0
tt3501632,Thor: Ragnarok,2017,2017-10-25,"Action, Adventure, Comedy",130,USA,English,Taika Waititi,"Eric Pearson, Craig Kyle",Walt Disney Pictures,7.9,564511,$ 180000000,$ 315058289,$ 853979142,74.0,1600.0,520.0
tt3501994,Hawaa Hawaai,2014,2014-05-09,"Drama, Family, Sport",120,India,Hindi,Amole Gupte,Amole Gupte,Amole Gupte Cinema,7.4,1631,,,$ 45911,,18.0,10.0
tt3502284,Kikaidâ Reboot,2014,2014-05-24,Action,110,Japan,Japanese,Ten Shimoyama,"Shôtarô Ishinomori, Kento Shimoyama",Asatsu-DK,5.6,110,,,,,2.0,2.0
tt3502488,Oru Indian Pranayakatha,2013,2013-12-20,"Drama, Romance",150,India,Malayalam,Sathyan Anthikad,,,6.7,1153,,,,,4.0,1.0
tt3502802,Evidence of a Haunting,2010,2010-09-05,"Drama, Fantasy, Horror",80,USA,English,Joey Evans,"Joey Evans, Joey Evans",Texas Moving Pictures,2.6,104,$ 25000,$ 29904,$ 29904,,7.0,8.0
tt3502932,Patardzlebi,2014,2015-06-11,Drama,94,"France, Georgia",Georgian,Tinatin Kajrishvili,"Dato Chubinishvili, Tinatin Kajrishvili",Adastra Films,7.0,129,,,,,,7.0
tt3503068,Deadtectives,2018,2019-09-13,"Comedy, Horror",92,USA,English,Tony West,"Tony West, Tony West",Bad Idea,6.2,1595,,,$ 72559,,20.0,19.0
tt3503406,Una doppia verità,2016,2017-06-15,"Crime, Drama, Mystery",93,USA,English,Courtney Hunt,Nicholas Kazan,PalmStar Media,6.2,22999,,,$ 1667849,46.0,95.0,52.0
tt3503454,Oggi è sempre Natale,2016,2016-12-13,"Comedy, Family",78,USA,English,Christy Carlson Romano,"Brendan Rooney, Richard Switzer",Switzer Entertainment Group,4.2,149,$ 2000000,,$ 11972,,4.0,2.0
tt3503460,Embers,2015,2017,"Drama, Sci-Fi",85,"Poland, USA",English,Claire Carré,"Charles Spano, Claire Carré",Papaya Films,5.4,1997,,,,55.0,30.0,38.0
tt3503840,Absolution - Le regole della vendetta,2015,2015-05-15,"Action, Adventure, Crime",96,"Romania, USA, Ukraine",English,Keoni Waxman,"Richard Beattie, Keoni Waxman",Daro Film Distribution,4.5,2987,$ 5000000,,,,30.0,31.0
tt3504048,Housebound,2014,2014-09-04,"Comedy, Horror, Mystery",107,New Zealand,English,Gerard Johnstone,Gerard Johnstone,Semi-Professional,6.8,31396,NZD 350000,,$ 241347,76.0,121.0,187.0
tt3504158,Chung fung jin ging,2013,2013-11-28,"Action, Drama",96,Hong Kong,Cantonese,Dennis Law,Dennis Law,China Film Co-Production Corporation,4.8,172,,,$ 64754,,,5.0
tt3504542,L'enlèvement de Michel Houellebecq,2014,2014-09-18,"Comedy, Drama",96,France,"French, Polish",Guillaume Nicloux,Guillaume Nicloux,Les Films du Worso,6.8,1175,,$ 11546,$ 107641,64.0,6.0,43.0
tt3504824,"Na yeh ling san, ngoh choh seung liu Wong Gok hoi mong Dai Bou dik hung Van",2014,2014-04-10,"Comedy, Mystery, Sci-Fi",124,Hong Kong,"Cantonese, Japanese, English",Fruit Chan,"Fai-Hung Chan, Ho-Yan Kong",Film Development Fund of Hong Kong,5.5,1458,,,$ 2734866,,10.0,41.0
tt3504830,Valentin Valentin,2014,2015-01-07,Crime,106,France,,Pascal Thomas,"Clémence de Biéville, François Caviglioli",Les Films Français,5.4,203,,,,,,9.0
tt3505712,Gli invisibili,2014,2016-06-16,Drama,120,USA,English,Oren Moverman,"Oren Moverman, Jeffrey Caine",Blackbird,5.7,3859,,$ 166775,$ 314082,75.0,48.0,74.0
tt3505754,Bachelors,2015,2015-11-14,Comedy,86,USA,English,Kenny Young,Kenny Young,James Young Entertainment,3.9,396,,,$ 41527,,3.0,1.0
tt3505812,The Black Rider: Revelation Road,2014,2014-10-07,"Action, Drama, Fantasy",112,USA,English,Gabriel Sabloff,"Gabriel Sabloff, Sean Paul Murphy",Pure Flix Entertainment,5.6,665,,,,,8.0,2.0
tt3505898,Strive,2019,2019-05-19,Drama,82,USA,English,Robert Rippberger,"Sha-Risse Smith, Piper Dellums",Aletheia Films,8.7,291,,,,,,5.0
tt3505950,Bei Jing ai qing gu shi,2014,2014-02-14,"Drama, Romance",121,China,Mandarin,Sicheng Chen,Sicheng Chen,Wanda Media Co.,5.8,354,,$ 428318,$ 65842375,44.0,3.0,6.0
tt3506302,La cueva,2014,2014-07-11,"Horror, Thriller",80,Spain,Spanish,Alfredo Montero,"Alfredo Montero, Javier Gullón",Filmax International,5.7,1939,,,$ 221858,,13.0,39.0
tt3506934,Ya-gan-bi-haeng,2014,2014-08-28,Drama,141,South Korea,Korean,Hee-il Leesong,Hee-il Leesong,Cinema Dal,7.6,913,,,$ 15264,,7.0,9.0
tt3506970,1983,2014,2014-01-31,"Family, Sport",138,India,Malayalam,Abrid Shine,"Bipin Chandran, Abrid Shine",Shams Films,7.7,2153,INR 20000000,,$ 25646,,9.0,1.0
tt3507138,A Girl Like Grace,2015,2015-06-12,Drama,93,USA,English,Ty Hodges,"Jacquin DeLeon, Jacquin DeLeon",Azro Media,5.9,494,,$ 713,$ 713,,12.0,3.0
tt3507558,Red Carpet,2014,2014-06-26,"Comedy, Drama",75,"Iran, France","Persian, English, French",Reza Attaran,Reza Attaran,,4.7,1073,,,,,1.0,14.0
tt3507676,Chempiony,2014,2014-01-23,"Biography, Drama, Sport",100,Russia,Russian,"Artyom Aksenenko, Dmitriy Dyuzhev","Leonid Margolin, Aleksandr Markin",Enjoy Movies,4.4,513,,,,,1.0,1.0
tt3507794,City of Mice 2,2014,2014-08-27,"Adventure, Comedy, Family",100,Iran,Persian,Marzieh Boroomand,Farhad Tohidi,Bamdad Film,6.1,303,IRR 70000000000,,,,,6.0
tt3508112,Asabani nistam!,2014,2018-05-02,Drama,110,Iran,"Persian, Kurdish",Reza Dormishian,"Reza Dormishian, Reza Dormishian",,6.8,1816,$ 550000,,,,2.0,31.0
tt3508590,Pijnstillers,2014,2014-09-25,"Drama, Romance",98,Netherlands,Dutch,Tessa Schram,"Maria Peters, Tessa Schram",Shooting Star Filmcompany BV,6.5,598,EUR 1240000,,$ 1236772,,2.0,3.0
tt3508808,Eshche odin god,2014,2015-01-15,"Drama, Romance",107,Russia,Russian,Oksana Bychkova,"Aleksandr Volodin, Nataliya Meshchaninova","Gosfilmofond of Russia, Moscow",6.4,346,,,,,2.0,18.0
tt3508840,The Assassin,2015,2016-09-29,"Action, Drama, History",105,"Taiwan, China, Hong Kong, France",Mandarin,Hsiao-Hsien Hou,"Cheng Ah, T'ien-wen Chu",Central Motion Pictures,6.3,15320,$ 15000000,$ 632542,$ 11991669,80.0,129.0,237.0
tt3509426,Wasp,2015,2015-05-31,"Drama, Romance",72,"UK, France, Switzerland, Lebanon",English,Philippe Audi-Dor,"Philippe Audi-Dor, Philippe Audi-Dor",Blue Shadows Films,5.7,1146,,,,,5.0,10.0
tt3509662,Feriado,2014,2014-05-01,Drama,82,"Ecuador, Argentina","Spanish, Quechua",Diego Araujo,Diego Araujo,Ilaló Cine,5.8,342,,,,,1.0,35.0
tt3509772,ärtico,2014,2015-11-11,Drama,78,Spain,Spanish,Gabriel Velázquez,"Manuel García, Blanca Torres",,5.9,107,,,$ 1949,,,9.0
tt3509796,Emrouz,2014,2014-07-23,Drama,88,Iran,Persian,Reza Mirkarimi,"Reza Mirkarimi, Shadmehr Rastin",iFILM Production,6.1,704,,,,,2.0,10.0
tt3509804,Obietnica,2014,2014-03-14,"Drama, Thriller",97,"Poland, Denmark",Polish,Anna Kazejak,"Anna Kazejak, Magnus von Horn",Opus Film,4.8,402,,,$ 628191,,2.0,9.0
tt3509978,Furthest Witness,2017,2017,"Crime, Drama, Thriller",87,"UK, USA",English,Adam Del Giudice,Adam Del Giudice,Animus Pictures,4.2,370,,,,,26.0,
tt3510092,Changsoo,2012,2013-11-28,"Crime, Drama, Romance",111,South Korea,Korean,Lee Duk-Hee,Lee Duk-Hee,,6.2,112,,,$ 2814941,,,1.0
tt3510112,Box,2015,2015-10-30,"Drama, Romance",93,"Romania, France, Germany","Romanian, Hungarian",Florin Serban,Florin Serban,Fantascope,5.6,167,,,$ 3824,,3.0,14.0
tt3510304,Free in Deed,2015,2017-09-08,Drama,100,"New Zealand, USA",English,Jake Mahaffy,Jake Mahaffy,Greyshack Films,6.5,181,,,,81.0,4.0,12.0
tt3510372,Excuse My French,2014,2014-01-22,Comedy,99,Egypt,Arabic,"Amr Salama, Rami Gheit",Amr Salama,Film-Clinic,7.7,3787,,,,,12.0,6.0
tt3510452,Incompresa,2014,2014-06-05,Drama,103,"Italy, France","Italian, French, English",Asia Argento,"Barbara Alberti, Asia Argento",Wildside,6.7,1210,,,$ 104534,67.0,6.0,55.0
tt3510480,Anacleto: Agente secreto,2015,2015-09-04,"Action, Adventure, Comedy",93,Spain,Spanish,Javier Ruiz Caldera,"Fernando Navarro, Pablo Alén",Agente Secreto 2015,6.1,3757,EUR 1800000,,$ 3020097,,10.0,21.0
tt3510508,Me horis gynaikes,2014,2014-02-13,Comedy,91,Greece,Greek,Vangelis Seitanidis,Vangelis Seitanidis,More Wind,4.5,111,,,,,,5.0
tt3510718,Leading Lady,2014,2015-10-09,"Comedy, Drama, Romance",100,"UK, South Africa","English, Afrikaans",Henk Pretorius,"Henk Pretorius, Tina Kruger",Dark Matter Studios,5.8,700,,,$ 647847,,4.0,9.0
tt3511542,Moh ging,2014,2014-04-18,"Action, Crime, Horror",111,"Hong Kong, China",Cantonese,Dante Lam,"Wai Lun Ng, Dante Lam",Emperor Film Production,6.0,1246,,$ 172343,$ 20415934,51.0,8.0,33.0
tt3511596,Close Range,2015,2015-12-11,"Action, Crime, Thriller",80,USA,"English, Spanish",Isaac Florentine,"Chad Law, Shane Dax Taylor",Bleiberg Entertainment,5.0,4442,$ 3000000,,$ 248978,,47.0,38.0
tt3511928,Gholam,2017,2017-05-25,"Crime, Drama",94,"UK, Iran","English, Persian",Mitra Tabrizian,"Mitra Tabrizian, Cyrus Massoudi",Aimimage Productions,5.6,360,,,$ 12378,,9.0,6.0
tt3512072,Kainan 1890,2015,2015-12-05,"Drama, History",132,"Japan, Turkey","Japanese, Turkish, English",Mitsutoshi Tanaka,"Eriko Komatsu, Eriko Komatsu",Agency for Cultural Affairs,7.3,1940,,,$ 5453160,,4.0,10.0
tt3512282,Zakurozaka no adauchi,2014,2014-09-20,"Action, Drama, History",119,"Japan, Cyprus",Japanese,Setsurô Wakamatsu,Jirô Asada,Aisei Pharmacy,6.7,220,,,$ 5029712,,2.0,6.0
tt3512606,Devil Within,2019,2019-12-29,Thriller,83,USA,English,Steve Rahaman,Erik Wegner,Rahaman Studios,4.9,220,$ 50000,,,,6.0,
tt3513054,Gli ultimi giorni nel deserto,2015,2016-06-23,"Adventure, Drama",98,USA,English,Rodrigo García,Rodrigo García,Mockingbird Pictures,5.6,3616,,,$ 24352,67.0,26.0,67.0
tt3513286,Gzaabneulni,2013,2013-12-26,"Crime, Drama",80,Georgia,Georgian,Ermalo Magradze,Ermalo Magradze,,7.6,282,GEL 5000,,,,,
tt3513498,The Lego Movie 2: Una nuova avventura,2019,2019-02-21,"Animation, Action, Adventure",107,"Denmark, Norway, Australia, USA",English,Mike Mitchell,"Phil Lord, Christopher Miller",Warner Bros.,6.6,51436,$ 99000000,$ 105806508,$ 192306508,65.0,401.0,229.0
tt3513548,Richard Jewell,2019,2020-01-16,"Biography, Crime, Drama",131,USA,English,Clint Eastwood,"Billy Ray, Marie Brenner",Appian Way,7.5,48632,$ 45000000,$ 22345542,$ 43745542,68.0,473.0,245.0
tt3513824,The List,2015,2015-05-26,Drama,114,USA,English,Georgia Tanner,Scott Pryor,Foretress Films,6.4,105,,,,,3.0,4.0
tt3514116,Teenage Ghost Punk,2014,2014,"Comedy, Family, Music",99,USA,English,Mike Cramer,Mike Cramer,Dog & Stick Productions,6.2,375,,,,,6.0,12.0
tt3514330,Youngistaan,2014,2014-03-28,Drama,133,India,Hindi,Syed Ahmad Afzal,"Ramiz Ilham Khan, Syed Ahmad Afzal",MSM Motion Pictures,5.1,1793,,,,,16.0,9.0
tt3515284,Teenage Kung Fu Cottontails,2014,2014-08-23,Fantasy,104,USA,English,"Juillei Jonz Aka Hollywill, Juillei Jonz Aka Hollywill",Juillei Jonz Aka Hollywill,Jonz Journey Studios,7.2,243,$ 20000,,,,5.0,
tt3515318,Hot Property,2016,2016-05-01,Comedy,83,UK,English,Max McGill,"Andrew Cryan, Max McGill",Fortune Films,4.0,200,,,,,3.0,3.0
tt3515632,24 Hours,2015,2015-09-29,"Action, Thriller",96,USA,English,Timothy Woodward Jr.,Lauren De Normandie,Puppy Entertainment,2.9,594,$ 2000000,,,,6.0,6.0
tt3516028,The Passenger,2012,2013-11-08,"Crime, Drama",61,Germany,"German, Spanish, English",Tor Iben,Tor Iben,Feel Bad Movies,4.4,240,,,,,1.0,5.0
tt3516158,Chand metre moka'ab eshgh,2014,2014-12-17,"Drama, Romance",90,"Afghanistan, Iran",Persian,Jamshid Mahmoudi,"Jamshid Mahmoudi, Navid Mahmoudi",Aseman Parvaz Film,7.1,523,,,,,2.0,21.0
tt3516160,"Azar, Shahdokht, Parviz va digaran",2014,2014-07-23,"Comedy, Drama",92,Iran,Persian,Behruz Afkhami,"Behruz Afkhami, Marjan Shirmohammadi",,4.7,385,,,,,,2.0
tt3516378,Soo-sang-han geun-yeo,2014,2014-01-22,"Comedy, Fantasy, Music",124,South Korea,Korean,Dong-hyuk Hwang,"Dong-ik Shin, Yoon-jeong Hong",Yeinplus Entertainment,7.3,2698,,,$ 58940254,,14.0,17.0
tt3517026,Go Home,2015,2016-12-07,Drama,98,"France, Switzerland, Belgium","French, Arabic",Jihane Chouaib,Jihane Chouaib,Paraïso Productions,5.6,253,,,,,2.0,7.0
tt3517044,Nel mondo libero,2016,2016-09-23,"Drama, Romance",100,USA,English,Jason Lew,Jason Lew,Revelstoke Productions,6.1,1559,,,,46.0,22.0,14.0
tt3517192,Ohm Shanthi Oshaana,2014,2014-02-07,"Comedy, Romance",136,India,Malayalam,Jude Anthany Joseph,"Jude Anthany Joseph, Midhun Manuel Thomas",Ananya Films,7.7,4376,,,,,13.0,3.0
tt3517306,Welcome to Curiosity,2018,2018-07-11,Thriller,95,UK,English,Ben Pickering,Darren Ripley,Shooting Tiger Pictures,5.0,905,,,,,24.0,9.0
tt3517776,Halfway,2016,2017-04-21,Drama,103,USA,English,Ben Caird,Ben Caird,JP International Productions,6.1,104,,,,,,4.0
tt3517870,Mine 9,2019,2020-05-19,"Drama, Thriller",83,USA,English,Eddie Mensore,Eddie Mensore,Emphatic Films,6.8,3910,$ 350000,$ 226421,$ 226421,65.0,43.0,18.0
tt3517984,The Ballerina,2017,2017-10-20,"Drama, Horror, Thriller",106,USA,English,Steve Pullen,Steve Pullen,,4.4,435,,,,,27.0,3.0
tt3519192,Eva Braun,2015,2015-09-08,Drama,84,Italy,Italian,Simone Scafidi,"Simone Scafidi, Simone Scafidi",La Via della Mano Sinistra,3.3,317,EUR 30000,,,,4.0,1.0
tt3519272,Les souvenirs,2014,2016-04-14,"Comedy, Drama",92,France,French,Jean-Paul Rouve,"David Foenkinos, Jean-Paul Rouve",Nolita Cinema,6.5,795,$ 5300000,,$ 8139310,,2.0,35.0
tt3519772,Burn Country,2016,2016-12-09,"Drama, Thriller, War",102,USA,English,Ian Olds,"Ian Olds, Paul Felten",ACE Productions,4.7,781,,,,60.0,11.0,12.0
tt3519936,The Secret Handshake,2015,2015-05-27,Family,100,USA,English,Howard Klausner,Howard Klausner,Town Square Pictures,5.6,104,,,,,1.0,1.0
tt3520216,Fair Haven,2016,2017-03-01,Drama,90,USA,English,Kerstin Karlhuber,"Jack Bryant, Jack Bryant",Trick Candle Productions,6.7,1849,,,,,24.0,9.0
tt3520290,I combattenti,2015,2015-11-12,Action,97,USA,English,Ken Sanzel,Ken Sanzel,ETA Films,4.6,1584,$ 1000000,,$ 53752,,14.0,31.0
tt3520418,We Are Still Here,2015,2015-12-08,"Horror, Mystery",84,USA,English,Ted Geoghegan,Ted Geoghegan,Snowfort Pictures,5.7,16845,,,,65.0,118.0,178.0
tt3520488,La regina della notte,2013,2013-10-17,"Comedy, Romance",113,South Korea,"English, Korean",Je-Yeong Kim,"Je-Yeong Kim, Jeong-gon Kim",Ivision Entertainment,5.8,254,,,$ 1628465,,2.0,4.0
tt3520564,Melbourne,2014,2014-11-27,Drama,91,Iran,"Persian, Italian",Nima Javidi,Nima Javidi,Ghab Aseman,6.4,1555,,,,,1.0,34.0
tt3520714,The Lighthouse,2016,2018-07-06,Thriller,102,UK,,Chris Crow,"Paul Bryant, Chris Crow",BBC Films,5.3,702,,,,58.0,21.0,41.0
tt3521126,The Disaster Artist,2017,2018-02-22,"Biography, Comedy, Drama",104,USA,English,James Franco,"Scott Neustadter, Michael H. Weber",Good Universe,7.4,133498,$ 10000000,$ 21120616,$ 29820616,76.0,399.0,385.0
tt3521148,Dead End,2014,2014-10-16,"Horror, Thriller",95,USA,English,Jordan F. Ghanma,Jordan F. Ghanma,Dead Sea Productions,4.4,302,$ 1000000,,,,2.0,
tt3521164,Oceania,2016,2016-12-22,"Animation, Adventure, Comedy",107,USA,English,"Ron Clements, John Musker","Jared Bush, Ron Clements",Hurwitz Creative,7.6,260900,$ 150000000,$ 248757044,$ 643347400,81.0,528.0,391.0
tt3521192,Kirimli,2014,2014-12-12,"Action, Drama, History",114,Turkey,"German, English, Turkish",Burak Arliel,"Cengiz Dagici, Atilla Ünsal",TFT Prodüksiyon,7.3,1154,,,$ 142344,,5.0,1.0
tt3521306,Dobra zena,2016,2016-04-21,Drama,90,"Serbia, Bosnia and Herzegovina, Croatia",Serbian,Mirjana Karanovic,"Mirjana Karanovic, Stevan Filipovic",This and That Productions,6.7,650,,,$ 5315,,3.0,26.0
tt3521332,Rastres de sàndal,2014,2014-11-28,Drama,95,"Spain, India, France","English, Catalan",Maria Ripoll,"Asha Miró, Anna Soler-Pont",Natixis Coficiné,6.6,396,,,$ 429453,,2.0,5.0
tt3521334,"Ime: Dobrica, prezime: nepoznato",2016,2016-11-02,"Comedy, Drama",94,Serbia,Serbian,Srdja Penezic,"Srdja Penezic, Slavko Stimac",Logos Film,6.9,204,,,,,1.0,3.0
tt3521442,Xi you,2014,2015-04-24,Drama,56,"France, Taiwan",,Ming-liang Tsai,"Cheng'en Wu, Ming-liang Tsai",House on Fire,6.8,727,,,,,6.0,19.0
tt3522138,The Middle Distance,2015,2015-10-23,"Comedy, Drama, Romance",80,USA,English,Patrick Underwood,Patrick Underwood,Peeled Apple Pictures,5.2,111,,,,,7.0,
tt3522198,Unlisted Owner,2013,2013,"Drama, Horror, Thriller",74,USA,English,Jed Brian,"Jed Brian, Jed Brian",Lawford County Productions,3.9,236,,,,,20.0,54.0
tt3522530,Daddy,2015,2015-08-30,"Comedy, Drama, Mystery",89,USA,English,Gerald McCullouch,"Dan Via, Dan Via",From Stage To Screen,5.7,626,,,,,60.0,8.0
tt3522734,De Held,2016,2016-09-29,"Crime, History, Thriller",96,Netherlands,Dutch,Menno Meyjes,"Jessica Durlacher, Menno Meyjes",Millstreet Films,5.0,390,,,$ 112917,,1.0,2.0
tt3522738,Phi chai,2014,2014-02-20,Drama,118,Thailand,Thai,Nitchapoom Chaianun,,,6.5,430,,,$ 102015,,2.0,1.0
tt3522806,Mechanic: Resurrection,2016,2016-11-24,"Action, Adventure, Thriller",98,"USA, France, Bulgaria, Germany","English, Portuguese, Thai, Bulgarian",Dennis Gansel,"Lewis John Carlino, Philip Shelby",Summit Entertainment,5.7,74364,$ 40000000,$ 21218403,$ 125729635,38.0,224.0,144.0
tt3523480,Spiral - Giochi di potere,2014,2014-02-27,Action,100,Russia,Russian,Andrey Volgin,Konstantin Glushkov,Piton Company,3.9,154,,,$ 1436158,,,
tt3523852,Don't Look in the Basement 2,2015,2016-05-25,"Horror, Thriller",88,USA,English,Tony Brownrigg,"Tony Brownrigg, Megan Emerick",,4.0,360,,,,,11.0,5.0
tt3524032,#Nerealnaya lyubov,2014,2014-02-13,"Comedy, Romance",95,Russia,Russian,Arman Gevorgyan,"Oksana Robski, Gleb Shprigov",Dreamteam Media,2.8,230,,,$ 1009585,,,1.0
tt3524290,Goli Soda,2014,2014-01-24,"Action, Drama",111,India,Tamil,Vijay Milton,"Vijay Milton, Pandiraj",Rough Note,7.7,917,,,,,3.0,2.0
tt3524346,Terrordactyl,2016,2016-06-16,"Action, Adventure, Comedy",95,USA,English,"Don Bitters III, Geoff Reisner",Don Bitters III,3rd Films,4.2,549,,,,,20.0,6.0
tt3524410,Yeh Hai Bakrapur,2014,2014-05-09,"Comedy, Drama",95,India,Hindi,Janaki Vishwanathan,"Azad Alam, Janaki Vishwanathan",Shruthikkaa Films,3.8,250,,,,,2.0,4.0
tt3524530,Comic 8,2014,2014-01-29,"Action, Comedy",106,Indonesia,Indonesian,Anggy Umbara,Fajar Umbara,Falcon Pictures,7.0,839,,,,,2.0,1.0
tt3524792,Saihate nite,2014,2015-02-01,Drama,118,Japan,Japanese,Hsiu-Chiung Chiang,Nako Kakinoki,Toei Company,7.1,255,$ 1170000,,$ 23766,,12.0,4.0
tt3525168,Morto tra una settimana... O ti ridiamo i soldi,2018,2018-11-22,"Comedy, Drama",90,UK,English,Tom Edmunds,Tom Edmunds,Guild of Assassins,6.2,4742,,,$ 839568,38.0,70.0,36.0
tt3525584,La resistenza dell'aria,2015,2015-06-17,"Drama, Thriller",98,"France, Belgium",French,Fred Grivois,"Thomas Bidegain, Noé Debré",Iconoclast,5.7,507,,,,,5.0,15.0
tt3525678,Happy End?!,2014,2014-09-18,"Drama, Romance",86,"Germany, Netherlands",German,Petra Clever,Petra Clever,Sistas Inspiration,5.6,177,,,,,3.0,1.0
tt3526098,Päin seinää,2014,2014-12-26,"Comedy, Drama",93,Finland,Finnish,Antti Heikki Pesonen,Antti Heikki Pesonen,Helsinki-Filmi,5.9,574,EUR 1300000,,$ 566795,,,
tt3526120,Uncertain Terms,2014,2015-05-29,"Comedy, Drama",75,USA,English,Nathan Silver,"Chloe Domont, Nathan Silver",Konec Films,5.8,326,,,,68.0,2.0,51.0
tt3526286,#Horror,2015,2015-11-20,"Crime, Drama, Horror",101,USA,English,Tara Subkoff,Tara Subkoff,Lowland Pictures,3.0,3345,$ 1500000,,,42.0,89.0,38.0
tt3526408,Yellowbird,2014,2015-02-04,"Animation, Adventure, Comedy",90,"France, Belgium",English,Christian De Vita,"Antoine Barraud, Antoine Barraud",TeamTO,5.6,1507,EUR 6000000,,$ 3790114,,8.0,16.0
tt3526462,Honeyspider,2014,2014-10-18,"Horror, Thriller",76,USA,English,Josh Hasty,Kenny Caperton,Paramount Scope,3.2,133,,,,,9.0,19.0
tt3526470,Rogue Agent - La recluta,2015,2016-06-28,"Crime, Drama, Thriller",97,"Serbia, USA","Serbian, English",Kai Barry,"Iqbal Ahmed, Kai Barry",Dominion Pictures,5.5,444,,,$ 740827,,7.0,2.0
tt3526482,Ghesse-ha,2014,2015-05-06,Drama,88,Iran,Persian,Rakhshan Banietemad,"Rakhshan Banietemad, Farid Mostafavi",Iran Novin Film,7.0,1200,,,,,4.0,45.0
tt3526500,Arayesh-e ghaliz,2014,2014-09-17,Drama,99,Iran,"Persian, English, Chinese",Hamid Nematollah,"Hadi Moghadamdoost, Hamid Nematollah",,4.8,599,,,,,,12.0
tt3526538,Che,2014,2014-02-24,"Biography, War",125,Iran,Persian,Ebrahim Hatamikia,Ebrahim Hatamikia,Farabi Cinema Foundation,6.1,1843,,,,,5.0,1.0
tt3526622,Slay Belles,2018,2018-12-04,"Adventure, Comedy, Horror",77,USA,English,Dan Walker,"Jessica Luhrssen, Dan Walker",,4.2,334,,,,,11.0,24.0
tt3526706,Chevalier,2015,2017-03-25,"Comedy, Drama",105,"Greece, Germany","Greek, English",Athina Rachel Tsangari,"Efthymis Filippou, Athina Rachel Tsangari",Haos Film,6.3,4054,,$ 25696,$ 77590,76.0,16.0,157.0
tt3526924,Letnie przesilenie,2015,2015-10-22,"Drama, War",96,"Poland, Germany","Polish, German, Russian",Michal Rogalski,Michal Rogalski,Prasa i Film,6.1,328,PLN 10000000,,,,6.0,10.0
tt3527014,Verfehlung,2015,2015-03-26,"Crime, Drama",95,Germany,German,Gerd Schneider,"Gerd Schneider, Gerd Schneider",Av medien penrose,6.6,215,,,,,3.0,14.0
tt3527166,Set the Thames on Fire,2015,2016-09-16,"Comedy, Drama, Fantasy",83,UK,English,Ben Charles Edwards,Al Joshua,Blonde to Black Pictures,4.8,269,,,,,4.0,3.0
tt3527394,Amore oggi,2014,2014-02-10,Comedy,92,Italy,Italian,"Giancarlo Fontana, Giuseppe Stasi","Marco Lupo Angioni, Giancarlo Fontana",Inception,5.9,146,EUR 400000,,,,,2.0
tt3527510,The Prosecutor the Defender the Father and His Son,2015,2016-04-07,"Drama, War",98,"Bulgaria, Sweden, Netherlands",,Iglika Triffonova,Iglika Triffonova,Klas Film,6.7,171,EUR 2000000,,$ 635,,3.0,14.0
tt3527550,Alemão,2014,2014-03-13,"Action, Drama",112,Brazil,Portuguese,José Eduardo Belmonte,"Leonardo Levis, Gabriel Martins",RT Features,6.1,987,BRL 1500000,,$ 4888783,,3.0,10.0
tt3527772,Krampus: The Devil Returns,2016,2016-10-04,"Action, Horror, Thriller",83,USA,English,Jason Hull,"Jason Hull, A.J. Leslie",Snowdog Studio,1.6,467,$ 1200000,,,,13.0,10.0
